Order Date;Channel;Store;Country;Continent;Colour;Product;Product Subcategory;Product Category;Quantity;Unit Cost;Unit Price
39845;Reseller;Contoso North America Reseller;United States;North America;Brown;"Adventure Works 37"" 1080p LCD HDTV M150W Brown";Televisions;TV and Video;18;505,85;1099,99
39721;Online;Contoso North America Online Store;United States;North America;Silver;"Adventure Works 52"" LCD HDTV X790W Silver";Televisions;TV and Video;12;527,53;1592,2
39926;Store;Contoso Parker Store;United States;North America;Black;"Adventure Works 52"" LCD HDTV X790W Black";Televisions;TV and Video;10;527,53;1592,2
39738;Store;Contoso New Delhi Store;India;Asia;Black;"Adventure Works 52"" LCD HDTV X790W Black";Televisions;TV and Video;10;527,53;1592,2
39827;Store;Contoso Lafayette Store;United States;North America;White;"Adventure Works 52"" LCD HDTV X790W White";Televisions;TV and Video;9;527,53;1592,2
39777;Store;Contoso Roanoke Store;United States;North America;White;"Adventure Works 52"" LCD HDTV X790W White";Televisions;TV and Video;13;527,53;1592,2
39670;Online;Contoso North America Online Store;United States;North America;White;"Adventure Works 52"" LCD HDTV X790W White";Televisions;TV and Video;36;527,53;1592,2
39944;Catalog;Contoso Catalog Store;United States;North America;Brown;"Adventure Works 52"" LCD HDTV X790W Brown";Televisions;TV and Video;10;527,53;1592,2
39737;Store;Contoso Seoul Store;South Korea;Asia;Brown;"Adventure Works 52"" LCD HDTV X790W Brown";Televisions;TV and Video;10;527,53;1592,2
39880;Online;Contoso Asia Online Store;China;Asia;Black;"Adventure Works 42"" LCD HDTV M55 Black";Televisions;TV and Video;18;389,26;763,51
39145;Online;Contoso North America Online Store;United States;North America;Black;"Adventure Works 42"" LCD HDTV M55 Black";Televisions;TV and Video;9;389,26;763,51
39280;Reseller;Contoso North America Reseller;United States;North America;Black;"Adventure Works 42"" LCD HDTV M55 Black";Televisions;TV and Video;24;389,26;763,51
39370;Store;Contoso Sydney  No.2 Store;Australia;Asia;Black;"Adventure Works 42"" LCD HDTV M55 Black";Televisions;TV and Video;10;389,26;763,51
39163;Online;Contoso Asia Online Store;China;Asia;Black;"Adventure Works 42"" LCD HDTV M55 Black";Televisions;TV and Video;18;389,26;763,51
39304;Store;Contoso Berne Store;Switzerland ;Europe;Black;"Adventure Works 42"" LCD HDTV M55 Black";Televisions;TV and Video;9;389,26;763,51
39841;Store;Contoso Sydney  No.2 Store;Australia;Asia;Black;"Adventure Works 42"" LCD HDTV M55 Black";Televisions;TV and Video;13;389,26;763,51
39426;Store;Contoso Waukesha No.2 Store;United States;North America;Black;"Adventure Works 42"" LCD HDTV M55 Black";Televisions;TV and Video;13;389,26;763,51
39412;Store;Contoso Denton Store;United States;North America;Black;"Adventure Works 42"" LCD HDTV M55 Black";Televisions;TV and Video;13;389,26;763,51
39317;Online;Contoso Europe Online Store;Germany;Europe;Black;"Adventure Works 42"" LCD HDTV M55 Black";Televisions;TV and Video;18;389,26;763,51
39541;Catalog;Contoso Catalog Store;United States;North America;Black;"Adventure Works 42"" LCD HDTV M55 Black";Televisions;TV and Video;10;389,26;763,51
39440;Store;Contoso Nantucket Store;United States;North America;Black;"Adventure Works 42"" LCD HDTV M55 Black";Televisions;TV and Video;13;389,26;763,51
40119;Store;Contoso Charlottesville Store;United States;North America;Black;SV 16xDVD M300 Black;VCD & DVD;TV and Video;13;54,72;119
39715;Store;Contoso Tallahassee No.2 Store;United States;North America;Black;SV 8xDVD E100 Black;VCD & DVD;TV and Video;12;35,18;69
39500;Online;Contoso Europe Online Store;Germany;Europe;Black;SV 8xDVD E100 Black;VCD & DVD;TV and Video;12;35,18;69
39239;Reseller;Contoso Asia Reseller;China;Asia;Black;SV 8xDVD E100 Black;VCD & DVD;TV and Video;12;35,18;69
39097;Catalog;Contoso Catalog Store;United States;North America;Black;SV 8xDVD E100 Black;VCD & DVD;TV and Video;16;35,18;69
39578;Store;Contoso Boston Store;United States;North America;Black;SV 8xDVD E100 Black;VCD & DVD;TV and Video;10;35,18;69
39741;Store;Contoso Longview Store;United States;North America;Black;SV 16xDVD M310 Black;VCD & DVD;TV and Video;10;59,32;129
39170;Store;Contoso Passaic Store;United States;North America;Black;SV 16xDVD M320 Black;VCD & DVD;TV and Video;9;54,72;119
39192;Reseller;Contoso North America Reseller;United States;North America;Black;SV 16xDVD M320 Black;VCD & DVD;TV and Video;10;54,72;119
39440;Online;Contoso Asia Online Store;China;Asia;Black;SV 16xDVD M320 Black;VCD & DVD;TV and Video;26;54,72;119
40095;Store;Contoso Milwaukee No.3 Store;United States;North America;Black;SV 16xDVD M320 Black;VCD & DVD;TV and Video;10;54,72;119
39100;Store;Contoso Provincetown Store;United States;North America;Black;SV 16xDVD M320 Black;VCD & DVD;TV and Video;9;54,72;119
40073;Reseller;Contoso Europe Reseller;France;Europe;Black;SV 16xDVD M320 Black;VCD & DVD;TV and Video;9;54,72;119
39255;Store;Contoso Loveland Store;United States;North America;Black;SV 16xDVD M320 Black;VCD & DVD;TV and Video;10;54,72;119
39463;Store;Contoso New Delhi Store;India;Asia;Black;SV 16xDVD M320 Black;VCD & DVD;TV and Video;13;54,72;119
39450;Store;Contoso Denton Store;United States;North America;Black;SV 16xDVD M330 Black;VCD & DVD;TV and Video;9;50,13;109
39178;Store;Contoso Greenville Store;United States;North America;Black;SV 16xDVD M330 Black;VCD & DVD;TV and Video;10;50,13;109
39512;Reseller;Contoso North America Reseller;United States;North America;Black;SV 16xDVD M330 Black;VCD & DVD;TV and Video;9;50,13;109
39504;Store;Contoso Paris Store;France;Europe;Black;SV 16xDVD M330 Black;VCD & DVD;TV and Video;12;50,13;109
39320;Store;Contoso Leominster Store;United States;North America;Black;SV 16xDVD M330 Black;VCD & DVD;TV and Video;12;50,13;109
39826;Store;Contoso Kolkata Store;India;Asia;Black;SV 16xDVD M330 Black;VCD & DVD;TV and Video;13;50,13;109
39997;Store;Contoso Taipei  Store;Taiwan;Asia;Black;SV 16xDVD E340 Black;VCD & DVD;TV and Video;24;45,53;99
39881;Store;Contoso Kennebunkport Store;United States;North America;Black;SV 16xDVD E340 Black;VCD & DVD;TV and Video;18;45,53;99
39456;Store;Contoso Montclair Store;United States;North America;Black;SV 8xDVD E120 Black;VCD & DVD;TV and Video;9;45,83;89,9
39329;Store;Contoso Kennebunkport Store;United States;North America;Black;SV 8xDVD E120 Black;VCD & DVD;TV and Video;6;45,83;89,9
40019;Catalog;Contoso Catalog Store;United States;North America;Black;SV 8xDVD E120 Black;VCD & DVD;TV and Video;24;45,83;89,9
39693;Store;Contoso Grand Prairie Store;United States;North America;Black;SV 8xDVD E120 Black;VCD & DVD;TV and Video;12;45,83;89,9
39600;Catalog;Contoso Catalog Store;United States;North America;Black;SV 22xDVD M600 Black;VCD & DVD;TV and Video;10;43,04;129,9
39111;Store;Contoso Cape May Store;United States;North America;Black;SV 16xDVD M360 Black;VCD & DVD;TV and Video;9;58,36;126,9
39210;Online;Contoso Europe Online Store;Germany;Europe;Black;SV 16xDVD M360 Black;VCD & DVD;TV and Video;10;58,36;126,9
39358;Store;Contoso Baltimore Store;United States;North America;Black;SV 16xDVD M360 Black;VCD & DVD;TV and Video;10;58,36;126,9
39392;Store;Contoso Lewisville Store;United States;North America;Black;SV 16xDVD M360 Black;VCD & DVD;TV and Video;13;58,36;126,9
39319;Online;Contoso Europe Online Store;Germany;Europe;Black;SV 16xDVD M360 Black;VCD & DVD;TV and Video;27;58,36;126,9
39228;Store;Contoso Marshall Store;United States;North America;Black;SV 16xDVD M360 Black;VCD & DVD;TV and Video;10;58,36;126,9
39385;Store;Contoso Lewisville Store;United States;North America;Black;SV 16xDVD M360 Black;VCD & DVD;TV and Video;10;58,36;126,9
39267;Store;Contoso Tallahassee No.2 Store;United States;North America;Black;SV 8xDVD E130 Black;VCD & DVD;TV and Video;6;29,01;56,9
39643;Store;Contoso Annapolis Store;United States;North America;Black;SV 8xDVD E130 Black;VCD & DVD;TV and Video;12;29,01;56,9
39305;Store;Contoso koln No.2 Store;Germany ;Europe;Black;SV 8xDVD E130 Black;VCD & DVD;TV and Video;4;29,01;56,9
39339;Store;Contoso Nice Store;France;Europe;Black;SV 8xDVD E130 Black;VCD & DVD;TV and Video;4;29,01;56,9
39087;Catalog;Contoso Catalog Store;United States;North America;Black;SV 8xDVD E130 Black;VCD & DVD;TV and Video;24;29,01;56,9
39118;Store;Contoso Marshall Store;United States;North America;Black;SV 8xDVD E130 Black;VCD & DVD;TV and Video;4;29,01;56,9
39585;Store;Contoso Athens Store;Greece ;Europe;Black;SV 8xDVD E130 Black;VCD & DVD;TV and Video;10;29,01;56,9
39619;Store;Contoso Trenton No.1 Store;United States;North America;Black;SV 8xDVD E130 Black;VCD & DVD;TV and Video;10;29,01;56,9
39158;Online;Contoso North America Online Store;United States;North America;Black;SV 8xDVD E140 Black;VCD & DVD;TV and Video;4;33,65;66
39519;Catalog;Contoso Catalog Store;United States;North America;Black;SV 8xDVD E140 Black;VCD & DVD;TV and Video;18;33,65;66
39712;Store;Contoso Tokyo No.1 Store;Japan;Asia;Black;SV 8xDVD E140 Black;VCD & DVD;TV and Video;10;33,65;66
39232;Store;Contoso West Yorkshire Store;United Kingdom;Europe;Black;SV 8xDVD E140 Black;VCD & DVD;TV and Video;5;33,65;66
39191;Store;Contoso Lyon Store;France;Europe;Black;SV 8xDVD E140 Black;VCD & DVD;TV and Video;6;33,65;66
40023;Store;Contoso Shanghai No.2 Store;China;Asia;Black;SV 8xDVD E140 Black;VCD & DVD;TV and Video;24;33,65;66
39212;Store;Contoso Houston No.4 Store;United States;North America;Black;SV 8xDVD E140 Black;VCD & DVD;TV and Video;5;33,65;66
39309;Store;Contoso New Delhi Store;India;Asia;Silver;SV 8xDVD E100 Silver;VCD & DVD;TV and Video;5;35,18;69
40118;Online;Contoso Asia Online Store;China;Asia;Silver;SV 16xDVD M310 Silver;VCD & DVD;TV and Video;13;59,32;129
39412;Store;Contoso Newark No.2 Store;United States;North America;Silver;SV 16xDVD M320 Silver;VCD & DVD;TV and Video;13;54,72;119
39663;Reseller;Contoso North America Reseller;United States;North America;Silver;SV 16xDVD M320 Silver;VCD & DVD;TV and Video;12;54,72;119
39638;Store;Contoso Berthoud Store;United States;North America;Silver;SV 16xDVD M320 Silver;VCD & DVD;TV and Video;12;54,72;119
39374;Store;Contoso Singapore Store;Singapore;Asia;Silver;SV 16xDVD M330 Silver;VCD & DVD;TV and Video;20;50,13;109
39131;Store;Contoso Newark No.1 Store;United States;North America;Silver;SV 16xDVD M330 Silver;VCD & DVD;TV and Video;9;50,13;109
39553;Store;Contoso Bridgeport Store;United States;North America;Silver;SV 16xDVD M330 Silver;VCD & DVD;TV and Video;10;50,13;109
39114;Store;Contoso Toronto No.3 Store;Canada;North America;Silver;SV 16xDVD M330 Silver;VCD & DVD;TV and Video;9;50,13;109
39420;Store;Contoso Roma Store;Italy    ;Europe;Silver;SV 16xDVD M330 Silver;VCD & DVD;TV and Video;8;50,13;109
39423;Reseller;Contoso North America Reseller;United States;North America;Silver;SV 16xDVD M330 Silver;VCD & DVD;TV and Video;26;50,13;109
39669;Store;Contoso Toulouse Store;France;Europe;Silver;SV 16xDVD E340 Silver;VCD & DVD;TV and Video;9;45,53;99
39756;Store;Contoso Berthoud Store;United States;North America;Silver;SV 16xDVD E340 Silver;VCD & DVD;TV and Video;13;45,53;99
39707;Store;Contoso Tehran No.2 Store;Iran;Asia;Silver;SV 16xDVD E340 Silver;VCD & DVD;TV and Video;20;45,53;99
39532;Store;Contoso Manitowoc Store;United States;North America;Silver;SV 16xDVD E340 Silver;VCD & DVD;TV and Video;9;45,53;99
40018;Reseller;Contoso North America Reseller;United States;North America;Silver;SV 22xDVD X680 Silver;VCD & DVD;TV and Video;6;55,99;169
39440;Catalog;Contoso Catalog Store;United States;North America;Silver;SV 8xDVD E120 Silver;VCD & DVD;TV and Video;12;45,83;89,9
39703;Store;Contoso Giebelstadt Store;Germany ;Europe;Silver;SV 8xDVD E120 Silver;VCD & DVD;TV and Video;9;45,83;89,9
40022;Catalog;Contoso Catalog Store;United States;North America;Silver;SV 22xDVD M600 Silver;VCD & DVD;TV and Video;12;43,04;129,9
40106;Online;Contoso Asia Online Store;China;Asia;Silver;SV 16xDVD M350 Silver;VCD & DVD;TV and Video;10;53,76;116,9
39347;Store;Contoso Yakima Store;United States;North America;Silver;SV 16xDVD M360 Silver;VCD & DVD;TV and Video;12;58,36;126,9
39165;Store;Contoso Charlottesville Store;United States;North America;Silver;SV 16xDVD M360 Silver;VCD & DVD;TV and Video;9;58,36;126,9
39125;Online;Contoso Europe Online Store;Germany;Europe;Silver;SV 16xDVD M360 Silver;VCD & DVD;TV and Video;12;58,36;126,9
39507;Store;Contoso Framingham Store;United States;North America;Silver;SV 16xDVD M360 Silver;VCD & DVD;TV and Video;9;58,36;126,9
39502;Store;Contoso Berne Store;Switzerland ;Europe;Silver;SV 16xDVD M360 Silver;VCD & DVD;TV and Video;12;58,36;126,9
39170;Store;Contoso Bellevue Store;United States;North America;Silver;SV 16xDVD M360 Silver;VCD & DVD;TV and Video;9;58,36;126,9
39303;Catalog;Contoso Catalog Store;United States;North America;Silver;SV 16xDVD M360 Silver;VCD & DVD;TV and Video;36;58,36;126,9
39313;Store;Contoso Spokane Store;United States;North America;Silver;SV 16xDVD M360 Silver;VCD & DVD;TV and Video;12;58,36;126,9
39528;Store;Contoso Damascus No.1 Store;Syria;Asia;Silver;SV 16xDVD M360 Silver;VCD & DVD;TV and Video;9;58,36;126,9
39354;Store;Contoso Vineland Store;United States;North America;Silver;SV 8xDVD E130 Silver;VCD & DVD;TV and Video;6;29,01;56,9
39323;Reseller;Contoso Europe Reseller;France;Europe;Silver;SV 8xDVD E130 Silver;VCD & DVD;TV and Video;4;29,01;56,9
39212;Store;Contoso Greeley  No.1 Store;United States;North America;Silver;SV 8xDVD E130 Silver;VCD & DVD;TV and Video;5;29,01;56,9
39260;Store;Contoso Lewisville Store;United States;North America;Silver;SV 8xDVD E130 Silver;VCD & DVD;TV and Video;5;29,01;56,9
39377;Store;Contoso Nantucket Store;United States;North America;Silver;SV 8xDVD E130 Silver;VCD & DVD;TV and Video;5;29,01;56,9
39306;Reseller;Contoso Europe Reseller;France;Europe;Silver;SV 8xDVD E130 Silver;VCD & DVD;TV and Video;8;29,01;56,9
39722;Store;Contoso Osaka No.2 Store;Japan;Asia;Silver;SV 8xDVD E130 Silver;VCD & DVD;TV and Video;10;29,01;56,9
39845;Online;Contoso Europe Online Store;Germany;Europe;Silver;SV 8xDVD E130 Silver;VCD & DVD;TV and Video;24;29,01;56,9
39526;Store;Contoso Denver No.3 Store;United States;North America;Silver;SV 8xDVD E130 Silver;VCD & DVD;TV and Video;9;29,01;56,9
40096;Catalog;Contoso Catalog Store;United States;North America;Silver;SV 8xDVD E140 Silver;VCD & DVD;TV and Video;20;33,65;66
39130;Store;Contoso Thornton Store;United States;North America;Silver;SV 8xDVD E140 Silver;VCD & DVD;TV and Video;4;33,65;66
39677;Store;Contoso Sunnyside Store;United States;North America;Silver;SV 8xDVD E140 Silver;VCD & DVD;TV and Video;12;33,65;66
39517;Reseller;Contoso Asia Reseller;China;Asia;Black;Litware Home Theater System 4.1 Channel M410 Black;Home Theater System;TV and Video;9;275,46;599
39449;Store;Contoso Spokane Store;United States;North America;Black;Litware Home Theater System 4.1 Channel M410 Black;Home Theater System;TV and Video;9;275,46;599
40151;Online;Contoso Europe Online Store;Germany;Europe;Black;Litware Home Theater System 4.1 Channel M410 Black;Home Theater System;TV and Video;8;275,46;599
39816;Store;Contoso Cambridge Store;United Kingdom;Europe;Black;Litware Home Theater System 5.1 Channel M511 Black;Home Theater System;TV and Video;9;321,44;699
39731;Online;Contoso North America Online Store;United States;North America;Black;Litware Home Theater System 5.1 Channel M511 Black;Home Theater System;TV and Video;10;321,44;699
39972;Online;Contoso North America Online Store;United States;North America;Black;Litware Home Theater System 5.1 Channel M511 Black;Home Theater System;TV and Video;30;321,44;699
39192;Store;Contoso Hofheim Store;Germany ;Europe;Black;Litware Home Theater System 2.1 Channel E210 Black;Home Theater System;TV and Video;6;152,44;299
40162;Store;Contoso Cle Elum Store;United States;North America;Black;Litware Home Theater System 2.1 Channel E210 Black;Home Theater System;TV and Video;26;152,44;299
39743;Store;Contoso Bucharest Store;Romania ;Europe;Black;Litware Home Theater System 5.1 Channel M510 Black;Home Theater System;TV and Video;8;293,85;639
40169;Store;Contoso Orlando Store;United States;North America;Black;Litware Home Theater System 5.1 Channel M510 Black;Home Theater System;TV and Video;13;293,85;639
39133;Online;Contoso North America Online Store;United States;North America;Black;Litware Home Theater System 2.1 Channel E211 Black;Home Theater System;TV and Video;8;137,6;269,9
